method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/search.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/redir.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer/3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doSubscribe,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/rate.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/rate.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/-1%20or%2088%3d0.htm,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infoartist.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/default.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/search.php?test=query,goButton=go&searchFor=-1%20or%2085%3d0,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer/3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20-3.html,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html?id=-1%20or%2043%3d0,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/-1%22%20or%20%2248%22%3d%220-2/,,0,4,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/doLogin,btnSubmit=Login&passw=acUn3t1x&uid=1%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20,2,1,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/params.php?p=valid&pp=12%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20,,2,1,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php?artist=2%27%3bselect%20pg_sleep%284%29%3b%20--%20&cat=,,1,0,1,1,3,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/index.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendcommand.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/redir.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/guestbook.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/profiles,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/.idea/encodings.xml,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/phpinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/search.php?test=query,goButton=go&searchFor=1,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/util/serverStatusCheckService.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/cart.php,addcart=4%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&price=500,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/comment.php?aid=-1%20or%2053%3d53,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/cart.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/coda/functions/js/shortcode-generator/preview-shortcode-external.php?shortcode=%5Btwitter_follow%20username=%22acunetix%22%5D,,0,2,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct%27%20and%20sleep%284%29%3d%27-2/,,2,0,0,1,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendFeedback,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/doLogin,btnSubmit=Login%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20&passw=acUn3t1x&uid=1,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/default.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/comment.php,comment=1&name=%3cyour%20name%20here%3e&phpaction=echo%20%24_POST%5bcomment%5d%3b&Submit=Submit%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,0,0,1,2,9,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/wp-publication-archive,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/-1%20or%2018%3d18/1/,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/plugins/wp-menu-creator,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doSubscribe,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/index.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/swagger/index%22%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20.html,,0,1,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/userinfo.php,uname=1%20and%20sleep%284%29%20,0,0,0,1,3,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/artists.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-2/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doLogin,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/vuln.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
POST,/comment.php,comment=1&name=%3cyour%20name%20here%3e&phpaction=echo%20%24_POST%5bcomment%5d%3b&Submit=Submit%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20,1,0,1,2,9,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/index.php?pp=12%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/product.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=-1%20or%20100%20%3d%2098,,0,0,0,0,4,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/color-printer%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20/3/,,1,0,1,2,6,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php?artist=2%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20&cat=,,2,1,1,0,5,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/redir.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/_mmServerScripts/MMHTTPDB.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/Details/network-attached-storage-dlink/1/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infotitle.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/nash,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/phpinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/-1%20or%20103%3d103/network-attached-storage-dlink/1/,,0,0,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php?cat=-1%20or%2027%20%3d%2025,,0,0,0,0,4,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/phpinfo.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/drawar/functions/js/shortcode-generator/preview-shortcode-external.php?shortcode=%5Btwitter_follow%20username=%22acunetix%22%5D,,0,2,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/showimage.php?file=-1%22%20or%20%2212%22%3d%220,,0,4,0,0,2,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-3.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/hpp/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendFeedback,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-2.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/util/serverStatusCheckService.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/listproducts.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/secured/newuser.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/details.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/buy.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/doSubscribe,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/details.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/search.jsp,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/BuyProduct-3/,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/sendcommand.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/conceditor-wp-strict,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/showxml.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infocateg.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/AJAX/infoartist.php,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/Mod_Rewrite_Shop/RateProduct-1.html,,0,0,0,0,0,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
GET,/bxss/adminPan3l/wp-content/themes/whitelight/functions/js/shortcode-generator/preview-shortcode-external.php?shortcode=%5Btwitter_follow%20username=%22acunetix%22%5D,,0,2,0,0,1,"['sleep', 'drop', 'uid', 'select', 'waitfor', 'delay', 'system', 'union', 'order by', 'group by']",bad
